,MSSubClass,MSZoning,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition
482,4.2626798770413155,RM,7.824445930877619,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1915,2005,Gable,CompShg,Stucco,Stucco,None,0.0,Gd,TA,PConc,TA,TA,No,ALQ,5.703782474656201,Unf,0.0,611.0,6.814542897259958,GasA,Ex,Y,SBrkr,6.821107472256465,910,0.0,7.510430556378006,1.0,0.0,1,1,4,0.6931471805599453,Ex,7,Min2,1,Attchd,1915.0,Unf,1.0,164.0,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
483,4.795790545596741,RM,8.412054873292933,Pave,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,Twnhs,1Story,6,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.762173934797756,TA,TA,PConc,Ex,TA,No,GLQ,6.8001700683022,Unf,0.0,319.0,7.104144092987527,GasA,Ex,Y,SBrkr,7.104144092987527,0,0.0,7.104144092987527,1.0,0.0,2,0,2,0.6931471805599453,TA,5,Typ,0,Attchd,1998.0,Unf,2.0,402.0,TA,TA,Y,0.0,4.836281906951478,0.0,0.0,0.0,0.0,0.0,5,2006,WD,Normal
484,3.044522437723423,RL,8.95660873889395,Pave,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1962,2001,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,6.3784261836515865,Unf,0.0,411.0,6.907755278982137,GasA,Gd,Y,SBrkr,6.907755278982137,0,0.0,6.907755278982137,1.0,0.0,1,0,3,0.6931471805599453,Gd,6,Typ,0,Detchd,1963.0,Unf,1.0,264.0,TA,TA,Y,0.0,4.890349128221754,0.0,0.0,0.0,0.0,0.0,3,2007,WD,Normal
485,3.044522437723423,RL,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1950,2007,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,CBlock,TA,TA,No,ALQ,6.410174881966167,Unf,0.0,506.0,7.01571242048723,GasA,Gd,Y,SBrkr,7.01571242048723,0,0.0,7.01571242048723,0.0,0.0,1,0,3,0.6931471805599453,Gd,5,Typ,1,Attchd,1950.0,Unf,1.0,264.0,TA,TA,Y,0.0,4.394449154672439,4.795790545596741,0.0,0.0,0.0,0.0,7,2009,WD,Normal
486,3.044522437723423,RL,9.238927828828094,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,BrkFace,5.1298987149230735,TA,TA,CBlock,TA,TA,No,ALQ,6.729824070489475,Unf,0.0,237.0,6.97914527506881,GasA,TA,Y,SBrkr,6.97914527506881,0,0.0,6.97914527506881,1.0,0.0,1,1,3,0.6931471805599453,TA,6,Typ,0,Attchd,1965.0,RFn,2.0,515.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2007,WD,Normal
487,3.044522437723423,RL,9.412791300065303,Pave,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1971,1971,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,6.906754778648554,Unf,0.0,486.0,7.3031700512368,GasA,Gd,Y,SBrkr,7.3031700512368,0,0.0,7.3031700512368,0.0,0.0,2,0,3,0.6931471805599453,TA,7,Typ,1,Attchd,1971.0,Unf,2.0,487.0,TA,TA,Y,5.41610040220442,0.0,0.0,0.0,5.198497031265826,0.0,0.0,2,2007,WD,Normal
488,5.25227342804663,RL,9.287394001418473,Pave,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,5,4,1900,1970,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Fa,CBlock,TA,Fa,No,BLQ,6.499787040655854,Unf,0.0,290.0,6.86171134048073,GasA,TA,N,FuseA,7.4770384723196965,648,0.0,7.789454566086673,0.0,0.0,2,0,3,1.0986122886681098,TA,10,Mod,1,Attchd,1970.0,Unf,2.0,520.0,TA,Fa,N,4.962844630259907,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,ConLD,Normal
489,5.198497031265826,RM,7.3310603052186325,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,SFoyer,4,8,1970,2002,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,Gd,TA,Av,GLQ,6.246106765481563,Unf,0.0,115.0,6.447305862541213,GasA,TA,Y,SBrkr,6.447305862541213,0,0.0,6.447305862541213,1.0,0.0,1,0,1,0.6931471805599453,Gd,3,Typ,0,Attchd,1970.0,Unf,1.0,286.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2009,WD,Normal
490,5.081404364984463,RM,7.888334500738654,Pave,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,5,6,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,PConc,Gd,TA,Mn,Unf,0.0,Unf,0.0,264.0,5.579729825986222,GasA,TA,Y,SBrkr,6.424869023905388,688,0.0,7.173958319756794,0.0,0.0,1,1,3,0.6931471805599453,TA,4,Typ,1,BuiltIn,1976.0,Fin,1.0,336.0,TA,TA,Y,4.955827057601261,3.2188758248682006,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
491,3.9318256327243257,RL,9.158099260130491,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,6,7,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.0014148779611505,Rec,5.111987788356544,238.0,6.693323668269949,GasA,TA,Y,FuseA,6.8658910748834385,620,0.0,7.364547014255642,1.0,0.0,1,0,3,0.6931471805599453,Fa,5,Typ,2,Attchd,1941.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,3.4965075614664802,0.0,0.0,0.0,0.0,8,2006,WD,Normal
492,4.110873864173311,RL,9.653679132512428,Pave,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,728.0,6.591673732008658,GasA,Gd,Y,SBrkr,6.591673732008658,728,0.0,7.284134806195205,0.0,0.0,2,1,3,0.6931471805599453,TA,8,Typ,0,Attchd,2006.0,RFn,2.0,429.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2006,New,Partial
493,3.044522437723423,RL,8.978660489639687,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1960,1960,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,5.926926025970411,LwQ,6.278521424165844,363.0,7.146772179452637,GasA,TA,Y,FuseA,7.146772179452637,0,0.0,7.146772179452637,0.0,0.0,1,1,3,0.6931471805599453,TA,6,Typ,1,Detchd,1964.0,Unf,1.0,308.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
494,3.4339872044851463,RM,8.663023639627777,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,5,8,1938,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,190.0,5.25227342804663,GasA,Gd,Y,FuseA,6.787844982309579,0,0.0,6.787844982309579,0.0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,Attchd,1938.0,Unf,1.0,273.0,TA,TA,Y,4.976733742420574,3.044522437723423,4.394449154672439,0.0,0.0,0.0,0.0,12,2009,WD,Normal
495,3.4339872044851463,C (all),8.972083182851925,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.206575926724928,Unf,0.0,225.0,6.580639137284949,GasA,TA,N,FuseA,6.580639137284949,0,0.0,6.580639137284949,0.0,0.0,1,0,2,0.6931471805599453,TA,4,Typ,0,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,0.0,6.261491684321042,4.7535901911063645,0.0,0.0,0.0,0.0,11,2009,WD,Abnorml
496,3.044522437723423,RL,9.448805939388178,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1992,1993,Hip,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,7.116394144093465,Unf,0.0,1969.0,8.071218539969863,GasA,Ex,Y,SBrkr,8.079927770758275,0,0.0,8.079927770758275,1.0,0.0,3,0,4,0.6931471805599453,Gd,10,Typ,1,Attchd,1992.0,RFn,2.0,546.0,TA,TA,Y,5.579729825986222,4.330733340286331,5.676753802268282,0.0,0.0,0.0,0.0,5,2007,WD,Normal
497,3.9318256327243257,RL,9.118334726180159,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,7,6,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,Gd,PConc,TA,TA,No,Rec,5.799092654460526,Unf,0.0,697.0,6.934397209928558,GasA,Ex,Y,SBrkr,7.033506484287697,687,0.0,7.507141079727608,1.0,0.0,2,0,4,0.6931471805599453,TA,8,Typ,0,Detchd,1925.0,Unf,1.0,240.0,TA,TA,N,0.0,4.61512051684126,0.0,0.0,0.0,0.0,0.0,6,2008,WD,Normal
498,3.044522437723423,RL,8.962007209588313,Pave,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,4.499809670330265,TA,TA,PConc,TA,TA,No,ALQ,6.111467339502679,Unf,0.0,414.0,6.762729506931879,GasA,Ex,Y,SBrkr,6.802394763324311,0,0.0,6.802394763324311,0.0,0.0,1,0,3,0.6931471805599453,Gd,5,Typ,0,Attchd,1967.0,Fin,1.0,288.0,TA,TA,Y,4.174387269895637,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
499,3.044522437723423,RL,8.927446816256198,Pave,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,4.718498871295094,LwQ,5.634789603169249,522.0,6.816735880594968,GasA,Fa,Y,SBrkr,6.816735880594968,0,0.0,6.816735880594968,0.0,0.6931471805599453,1,0,2,0.6931471805599453,TA,5,Typ,0,Attchd,1958.0,Fin,1.0,297.0,TA,TA,Y,2.5649493574615367,5.655991810819852,0.0,0.0,0.0,0.0,6.175867270105761,6,2007,WD,Normal
500,5.081404364984463,RM,7.544861068658458,Pave,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.655991810819852,TA,TA,CBlock,TA,TA,No,BLQ,5.877735781779639,Unf,0.0,316.0,6.511745329644728,GasA,TA,Y,SBrkr,6.511745329644728,546,0.0,7.105786129481271,0.0,0.0,1,1,3,0.6931471805599453,TA,7,Typ,0,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,4.976733742420574,3.367295829986474,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal
501,4.110873864173311,FV,9.190545744648004,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,5.993961427306569,Unf,0.0,466.0,6.7650389767805414,GasA,Gd,Y,SBrkr,6.7650389767805414,902,0.0,7.478169694159785,0.0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,0,Attchd,2005.0,RFn,2.0,603.0,TA,TA,Y,0.0,4.6913478822291435,0.0,0.0,0.0,0.0,0.0,2,2008,WD,Normal
502,3.044522437723423,RL,9.123801610558944,Pave,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,7,1965,1965,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,6.54965074223381,GLQ,4.574710978503383,420.0,7.102499355774649,GasA,Ex,Y,SBrkr,7.102499355774649,0,0.0,7.102499355774649,1.0,0.0,1,0,2,0.6931471805599453,TA,6,Typ,0,Detchd,1965.0,Unf,2.0,461.0,Fa,Fa,Y,0.0,0.0,5.220355825078324,0.0,0.0,0.0,5.993961427306569,4,2007,WD,Normal
503,3.044522437723423,RL,9.655218482441182,Pave,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.129297548929373,Unf,0.0,254.0,7.31455283232408,GasA,TA,Y,SBrkr,7.496652438168283,0,0.0,7.496652438168283,1.0,0.0,2,0,1,0.6931471805599453,TA,6,Typ,2,Attchd,1959.0,Fin,2.0,484.0,TA,TA,Y,0.0,4.007333185232471,0.0,0.0,5.087596335232384,0.0,0.0,3,2010,WD,Normal
504,5.081404364984463,RL,7.744569809354496,Pave,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,TwnhsE,2Story,6,5,1974,1974,Gable,CompShg,Plywood,Brk Cmn,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,5.552959584921617,Rec,6.206575926724928,103.0,6.752270376141742,GasA,TA,Y,SBrkr,6.752270376141742,467,0.0,7.187657164114956,0.0,0.6931471805599453,2,1,3,0.6931471805599453,TA,6,Typ,1,Attchd,1974.0,Unf,2.0,440.0,TA,TA,Y,5.564520407322694,0.0,0.0,0.0,0.0,0.0,0.0,6,2009,WD,Normal
505,4.51085950651685,RM,8.935508711503221,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,Duplex,2Story,5,5,1952,1952,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,5.8888779583328805,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,6.8679744089702925,GasA,Gd,Y,SBrkr,6.8679744089702925,1000,0.0,7.581209826196346,0.0,0.0,2,0,4,1.0986122886681098,TA,10,Typ,0,Detchd,1952.0,Unf,2.0,400.0,TA,TA,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,COD,Normal
506,4.110873864173311,RL,9.164819856674374,Pave,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.836281906951478,Gd,TA,PConc,Gd,TA,No,GLQ,5.942799375126701,Unf,0.0,397.0,6.656726524178391,GasA,Ex,Y,SBrkr,6.97166860472579,846,0.0,7.555905093611346,0.0,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,Attchd,1993.0,RFn,2.0,471.0,TA,TA,Y,5.209486152841421,4.406719247264253,0.0,0.0,0.0,0.0,0.0,9,2006,WD,Normal
507,3.044522437723423,FV,8.969923491991516,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,3.332204510175204,Unf,0.0,1191.0,7.105786129481271,GasA,Ex,Y,SBrkr,7.105786129481271,0,0.0,7.105786129481271,0.0,0.0,2,0,2,0.6931471805599453,Gd,4,Typ,0,Attchd,2009.0,Fin,2.0,676.0,TA,TA,Y,0.0,4.634728988229636,0.0,0.0,0.0,0.0,0.0,9,2009,New,Partial
508,4.2626798770413155,RM,9.169622538697624,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,BrkTil,TA,TA,No,Rec,4.955827057601261,Unf,0.0,548.0,6.536691597591305,GasA,Ex,Y,SBrkr,6.536691597591305,689,0.0,7.229113877793302,0.0,0.0,2,0,3,0.6931471805599453,Gd,7,Typ,1,Detchd,1928.0,Unf,2.0,360.0,TA,TA,N,0.0,0.0,4.762173934797756,0.0,0.0,0.0,0.0,10,2008,WD,Normal
509,3.044522437723423,RL,9.169622538697624,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1959,1959,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.890349128221754,TA,TA,CBlock,TA,TA,No,ALQ,6.899723107284872,Unf,0.0,50.0,6.948897222313312,GasA,Ex,Y,SBrkr,6.948897222313312,0,0.0,6.948897222313312,1.0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,Attchd,1959.0,RFn,1.0,270.0,TA,TA,Y,5.41610040220442,4.48863636973214,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
510,3.044522437723423,RL,9.586033321750676,Pave,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1951,2000,Hip,CompShg,Wd Sdng,Wd Sdng,BrkCmn,4.2626798770413155,Gd,TA,CBlock,TA,TA,No,BLQ,6.478509642208569,Rec,5.198497031265826,178.0,6.9167150203536085,GasA,Ex,Y,SBrkr,7.218176838403408,0,0.0,7.218176838403408,1.0,0.0,1,0,2,0.6931471805599453,TA,6,Min1,2,CarPort,1951.0,Unf,1.0,288.0,TA,TA,Y,5.783825182329737,3.7612001156935624,0.0,0.0,5.1298987149230735,0.0,7.601402334583733,6,2009,WD,Normal
511,4.795790545596741,RL,8.823647949191303,Pave,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,4.553876891600541,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1368.0,7.221835825288449,GasA,Ex,Y,SBrkr,7.221835825288449,0,0.0,7.221835825288449,0.0,0.0,2,0,2,0.6931471805599453,Gd,6,Typ,1,Attchd,2005.0,RFn,2.0,474.0,TA,TA,Y,4.890349128221754,3.58351893845611,0.0,0.0,0.0,0.0,0.0,3,2006,New,Partial
512,3.044522437723423,RL,9.116139576577355,Pave,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,1958,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,6.257667587882639,LwQ,5.1647859739235145,169.0,6.762729506931879,GasA,TA,Y,SBrkr,6.762729506931879,0,0.0,6.762729506931879,1.0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,Detchd,1964.0,Unf,2.0,624.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2006,WD,Normal
513,3.044522437723423,RL,9.125653563808989,Pave,Reg,Bnk,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,1Story,6,5,1983,1983,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,PConc,TA,TA,No,ALQ,5.820082930352362,Unf,0.0,748.0,6.98933526597456,GasA,TA,Y,SBrkr,6.985641817639208,0,0.0,6.985641817639208,0.0,0.0,1,1,3,0.6931471805599453,TA,5,Typ,0,Attchd,1983.0,Unf,2.0,484.0,TA,TA,Y,4.795790545596741,0.0,5.0689042022202315,0.0,0.0,0.0,0.0,6,2007,WD,Normal
514,3.828641396489095,RL,9.2681374707024,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Unf,5,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,768.0,6.645090969505644,Grav,Fa,N,SBrkr,6.672032945461067,0,0.0,6.672032945461067,0.0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,Detchd,1926.0,Unf,1.0,200.0,Po,Po,Y,0.0,0.0,4.727387818712341,0.0,0.0,0.0,0.0,6,2007,WD,Normal
515,3.044522437723423,RL,9.410911062438,Pave,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,10,5,2009,2009,Hip,CompShg,CemntBd,CmentBd,BrkFace,5.723585101952381,Ex,TA,CBlock,Ex,TA,No,GLQ,7.270312886079025,Unf,0.0,570.0,7.604396348796338,GasA,Ex,Y,SBrkr,7.611347717403621,0,0.0,7.611347717403621,1.0,0.0,2,1,3,0.6931471805599453,Ex,9,Typ,1,Attchd,2009.0,Fin,3.0,900.0,TA,TA,Y,5.056245805348308,4.007333185232471,0.0,0.0,0.0,0.0,0.0,9,2009,New,Partial
516,4.394449154672439,RL,9.254261559034111,Pave,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,6,6,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.811140992976701,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,689.0,6.536691597591305,GasA,TA,Y,SBrkr,7.229113877793302,741,0.0,7.659171367666058,0.0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,1,Attchd,1972.0,RFn,2.0,583.0,TA,TA,Y,0.0,4.653960350157523,0.0,0.0,0.0,0.0,0.0,8,2009,COD,Abnorml
517,4.110873864173311,RL,9.231024963169016,Pave,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.826545223556594,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1264.0,7.142827401161621,GasA,Ex,Y,SBrkr,7.15305163493748,1067,0.0,7.76004068088038,0.0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,Attchd,1996.0,RFn,3.0,889.0,TA,TA,Y,5.3981627015177525,0.0,0.0,0.0,0.0,0.0,0.0,7,2009,WD,Normal
518,4.110873864173311,RL,9.162409838218633,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,Mn,GLQ,6.561030665896573,Unf,0.0,88.0,6.678342114654332,GasA,Ex,Y,SBrkr,6.78332520060396,914,0.0,7.493873886783559,1.0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,0,Attchd,1998.0,RFn,2.0,546.0,TA,TA,Y,0.0,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal
519,4.2626798770413155,RL,9.298259670014065,Pave,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,9,1926,2004,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,BrkTil,Gd,TA,No,Unf,0.0,Unf,0.0,1276.0,7.152268856032539,GasA,Ex,Y,SBrkr,7.152268856032539,804,0.0,7.640603826393634,0.0,0.0,1,1,3,0.6931471805599453,Gd,9,Typ,2,Detchd,1926.0,Unf,1.0,282.0,TA,TA,Y,0.0,0.0,0.0,0.0,4.983606621708336,0.0,0.0,6,2009,WD,Normal
520,5.25227342804663,RL,9.287394001418473,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,4,7,1900,2000,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,0.0,0.0,GasA,TA,N,FuseA,6.543911845564792,600,0.0,7.166265974133638,0.0,0.0,2,0,3,1.0986122886681098,TA,7,Typ,0,Attchd,1979.0,Unf,0.0,0.0,TA,TA,N,5.3981627015177525,4.74493212836325,5.351858133476067,0.0,0.0,0.0,0.0,8,2008,WD,Normal
521,3.044522437723423,RL,9.391744841707654,Pave,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,6,1957,1957,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,6.656726524178391,Unf,0.0,467.0,7.126890808898808,GasA,Ex,Y,FuseA,7.126890808898808,0,0.0,7.126890808898808,0.0,0.0,1,1,3,0.6931471805599453,TA,6,Typ,2,Attchd,1957.0,Unf,1.0,336.0,TA,TA,Y,0.0,3.713572066704308,0.0,0.0,0.0,0.0,0.0,5,2007,WD,Normal
522,3.9318256327243257,RM,8.517393171418904,Pave,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947,1950,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,5.991464547107982,Unf,0.0,605.0,6.912742820493176,GasA,Ex,Y,SBrkr,6.912742820493176,660,0.0,7.417580402414544,0.0,0.0,2,0,3,0.6931471805599453,TA,7,Typ,2,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0.0,3.2188758248682006,3.6109179126442243,0.0,0.0,0.0,0.0,10,2006,WD,Normal
523,4.110873864173311,RL,10.599006917241129,Pave,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,Stone,6.637258031284457,Ex,TA,PConc,Ex,TA,Gd,GLQ,7.72356247227797,Unf,0.0,878.0,8.051659556841953,GasA,Ex,Y,SBrkr,8.051659556841953,1538,0.0,8.450412157725886,1.0,0.0,3,1,3,0.6931471805599453,Ex,11,Typ,1,BuiltIn,2007.0,Fin,3.0,884.0,TA,TA,Y,5.342334251964811,6.008813185442595,0.0,0.0,0.0,0.0,0.0,10,2007,New,Partial
